customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-2089,Male,0,Yes,No,50,Yes,No,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,30.71,1505.88,No
CUST-2090,Female,1,No,No,57,Yes,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),77.52,4400.82,Yes
CUST-2091,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Mailed check,71.04,262.71,Yes
CUST-2092,Male,1,Yes,No,4,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,38.5,192.06,No
CUST-2093,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No,One year,No,Mailed check,63.64,479.07,No
CUST-2094,Female,0,No,No,63,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),98.49,6128.19,No
CUST-2095,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No,No,No,No internet service,Yes,One year,No,Electronic check,77.63,668.99,No
CUST-2096,Female,0,No,No,37,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),27.79,1090.76,No
CUST-2097,Male,1,Yes,Yes,7,Yes,No phone service,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.35,528.15,Yes
CUST-2098,Female,0,No,No,24,Yes,No,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,88.98,2152.24,Yes
CUST-2099,Female,0,No,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Mailed check,98.06,7072.27,No
CUST-2100,Female,1,No,No,65,Yes,No,No,No,No,No internet service,No internet service,No,No internet service,One year,No,Credit card (automatic),81.54,5287.02,No
CUST-2101,Male,0,No,Yes,49,Yes,No,DSL,No,No,Yes,No,No internet service,No,One year,No,Credit card (automatic),33.42,1635.53,No
CUST-2102,Female,1,Yes,No,66,Yes,Yes,DSL,No,No,No,No,No,No internet service,One year,No,Mailed check,89.73,5901.99,No
CUST-2103,Male,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,86.41,4190.47,No
CUST-2104,Male,0,Yes,No,35,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.47,696.71,No
CUST-2105,Female,1,Yes,Yes,67,Yes,No,No,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.59,3986.88,No
CUST-2106,Male,0,No,Yes,40,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,51.63,2101.97,No
CUST-2107,Male,0,Yes,No,61,Yes,Yes,DSL,No internet service,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),85.61,5205.82,No
CUST-2108,Male,1,Yes,No,9,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),39.83,354.93,Yes
CUST-2109,Male,0,No,No,20,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),77.68,1535.69,No
CUST-2110,Female,0,No,No,35,Yes,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,110.23,3853.58,Yes
CUST-2111,Female,0,No,No,11,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,One year,Yes,Electronic check,98.58,1068.16,No
CUST-2112,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),111.07,84.28,No
CUST-2113,Female,1,No,No,12,No,Yes,No,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),116.83,1366.56,No
CUST-2114,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,19.08,983.54,No
CUST-2115,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),80.9,2558.81,Yes
CUST-2116,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),59.7,926.68,No
CUST-2117,Male,0,Yes,No,31,Yes,No phone service,No,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),104.85,3171.39,Yes
CUST-2118,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,43.43,1324.87,No
CUST-2119,Female,0,Yes,Yes,10,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),117.08,1138.88,No
CUST-2120,Male,0,No,No,9,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.98,641.7,No
CUST-2121,Female,0,Yes,No,14,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.15,1387.86,Yes
CUST-2122,Female,0,Yes,Yes,16,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,26.65,421.6,No
CUST-2123,Female,0,Yes,No,39,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No internet service,One year,No,Electronic check,36.53,1525.82,No
CUST-2124,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,94.6,1591.5,No
CUST-2125,Male,0,No,No,54,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,One year,Yes,Electronic check,20.22,1053.07,No
CUST-2126,Female,1,No,No,72,Yes,Yes,No,Yes,No,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),100.5,7192.35,No
CUST-2127,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,19.41,443.26,No
CUST-2128,Female,0,No,Yes,58,Yes,Yes,No,Yes,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),84.37,4922.98,No
CUST-2129,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,Yes,Electronic check,54.87,1187.51,No
CUST-2130,Male,0,No,Yes,29,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,79.76,2459.35,No
CUST-2131,Male,0,No,Yes,43,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,One year,No,Mailed check,88.3,3736.57,No
CUST-2132,Female,0,Yes,No,31,No,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,52.59,1634.6,Yes
CUST-2133,Male,0,No,No,50,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),28.9,1410.79,No
CUST-2134,Male,0,No,No,45,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,25.03,1143.87,No
CUST-2135,Male,0,Yes,No,20,Yes,No,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),77.48,1618.76,No
CUST-2136,Female,0,No,No,31,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No,One year,No,Mailed check,70.59,2231.4,No
CUST-2137,Female,1,No,Yes,38,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),92.96,3472.1,No
CUST-2138,Female,0,No,Yes,11,Yes,No,No,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,69.48,798.51,Yes
CUST-2139,Male,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),60.67,2685.15,No
CUST-2140,Male,0,No,No,17,No,No phone service,Fiber optic,No,No internet service,Yes,No,No,No,One year,Yes,Bank transfer (automatic),58.21,870.57,No
CUST-2141,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,20.67,400.95,No
CUST-2142,Male,0,Yes,No,12,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,51.89,653.21,No
CUST-2143,Female,0,No,Yes,20,No,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),116.58,2349.01,No
CUST-2144,Female,1,Yes,No,7,Yes,No,DSL,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),106.23,838.9,Yes
CUST-2145,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,51.27,2312.62,Yes
CUST-2146,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),77.37,458.88,No
CUST-2147,Female,0,Yes,Yes,22,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,103.58,2336.52,No
CUST-2148,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,62.57,1295.26,No
CUST-2149,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),19.81,435.45,No
CUST-2150,Female,1,No,No,28,No,No,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.53,737.29,Yes
CUST-2151,Female,0,No,No,12,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),69.55,786.01,No
CUST-2152,Male,0,No,No,1,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,One year,No,Mailed check,115.91,135.28,No
CUST-2153,Male,0,No,Yes,28,Yes,No,DSL,No,Yes,Yes,No internet service,No,No,One year,Yes,Electronic check,88.01,2573.53,No
CUST-2154,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Two year,No,Bank transfer (automatic),25.16,1339.99,No
CUST-2155,Female,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),37.13,923.42,Yes
CUST-2156,Female,0,Yes,No,49,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),95.9,4816.03,No
CUST-2157,Male,0,No,No,22,No,Yes,DSL,No,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,102.99,2300.24,No
CUST-2158,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,One year,No,Electronic check,80.39,3477.98,No
CUST-2159,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,83.09,1740.03,No
CUST-2160,Male,0,No,Yes,42,No,No,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.86,910.26,No
CUST-2161,Female,1,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,101.68,3666.07,No
CUST-2162,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,97.62,5858.18,Yes
CUST-2163,Male,1,No,No,55,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.16,2422.14,No
CUST-2164,Male,0,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.58,227.85,No
CUST-2165,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.7,2504.55,Yes
CUST-2166,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,No,Credit card (automatic),22.07,389.79,No
CUST-2167,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,38.31,766.87,No
CUST-2168,Female,1,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),36.04,1010.92,Yes
CUST-2169,Male,0,No,No,29,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),52.11,1475.3,Yes
CUST-2170,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),60.26,2266.2,No
CUST-2171,Male,0,Yes,No,24,Yes,No,No,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,69.36,1658.4,No
CUST-2172,Male,1,Yes,Yes,7,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,No,Electronic check,66.15,410.03,No
CUST-2173,Male,0,Yes,No,57,No,No,DSL,No,No,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),45.34,2503.87,No
CUST-2174,Female,1,No,No,15,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),20.95,328.85,No
CUST-2175,Female,1,No,No,71,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),79.12,5618.86,No
CUST-2176,Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.97,0.0,No
CUST-2177,Female,0,Yes,No,4,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No,One year,No,Mailed check,48.17,218.22,No
CUST-2178,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),105.56,178.14,No
CUST-2179,Female,0,Yes,No,64,Yes,Yes,No,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),93.42,5995.5,No
CUST-2180,Male,0,No,No,3,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.63,380.76,Yes
CUST-2181,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),67.99,4270.63,No
CUST-2182,Male,0,No,No,9,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,31.22,375.95,Yes
CUST-2183,Male,0,No,No,20,No,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),88.32,1768.9,No
CUST-2184,Male,0,Yes,No,45,Yes,No,DSL,Yes,No,No internet service,Yes,No,No internet service,One year,No,Mailed check,38.81,1703.83,No
CUST-2185,Female,0,No,No,26,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),62.56,1669.04,No
CUST-2186,Female,1,Yes,No,65,Yes,No,No,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),24.57,1591.42,No
CUST-2187,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),101.36,4107.03,No
CUST-2188,Female,1,Yes,Yes,12,Yes,Yes,No,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),30.72,389.31,No
CUST-2189,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,One year,No,Electronic check,109.21,857.29,Yes
CUST-2190,Female,0,Yes,No,35,Yes,No,No,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,105.29,3761.2,No
CUST-2191,Female,0,No,Yes,57,Yes,Yes,No,No,No,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),64.92,3675.47,No
CUST-2192,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,93.18,4830.26,No
CUST-2193,Male,0,Yes,Yes,11,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,80.56,930.19,Yes
CUST-2194,Female,0,Yes,No,13,No,No phone service,Fiber optic,No,No internet service,No,Yes,No,No,Two year,No,Credit card (automatic),99.11,1305.93,No
CUST-2195,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),61.61,2097.32,No
CUST-2196,Male,1,No,No,52,No,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,97.37,5019.16,No
CUST-2197,Female,1,No,No,19,Yes,Yes,No,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,64.71,1217.13,No
CUST-2198,Male,0,Yes,No,15,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,113.04,1677.6,No
CUST-2199,Male,0,No,No,69,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,67.12,4677.97,No
CUST-2200,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.72,3592.14,No
CUST-2201,Female,0,Yes,No,57,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.29,5556.27,No
CUST-2202,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),100.98,314.0,No
CUST-2203,Female,0,Yes,No,3,Yes,Yes,No,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,74.0,164.45,No
CUST-2204,Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,One year,Yes,Electronic check,36.16,725.47,Yes
CUST-2205,Male,1,Yes,No,9,Yes,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),65.24,626.62,Yes
CUST-2206,Female,1,Yes,No,23,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,115.78,2777.5,No
CUST-2207,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.05,2374.79,No
CUST-2208,Male,0,No,Yes,36,No,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),99.93,3629.1,Yes
CUST-2209,Male,1,Yes,No,53,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,21.32,1153.84,No
CUST-2210,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,65.25,1270.16,No
CUST-2211,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.31,3144.94,Yes
CUST-2212,Male,0,No,No,45,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,101.83,4579.56,Yes
CUST-2213,Female,0,Yes,No,3,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,22.98,59.29,No
CUST-2214,Female,0,No,No,59,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,104.1,6135.16,Yes
CUST-2215,Female,1,No,No,56,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),73.39,4106.54,Yes
CUST-2216,Male,1,No,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),37.93,1644.6,No
CUST-2217,Female,0,Yes,Yes,19,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,No,Electronic check,50.04,961.52,No
CUST-2218,Female,0,Yes,Yes,16,Yes,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,46.47,738.69,No
CUST-2219,Female,0,No,Yes,70,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.62,5004.31,Yes
CUST-2220,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),23.22,94.15,Yes
CUST-2221,Female,0,No,Yes,13,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,34.01,445.92,No
CUST-2222,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,100.08,172.45,Yes
CUST-2223,Male,0,No,Yes,57,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),31.39,1751.05,No
CUST-2224,Male,0,No,Yes,54,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,41.57,2249.7,Yes
CUST-2225,Female,0,No,Yes,3,Yes,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,63.79,154.04,Yes
CUST-2226,Female,1,No,No,23,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,One year,No,Credit card (automatic),70.23,1574.36,No
CUST-2227,Female,0,No,Yes,33,No,Yes,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),95.12,3098.74,No
CUST-2228,Female,1,Yes,No,29,Yes,No,No,No internet service,Yes,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),63.18,1844.97,No
CUST-2229,Female,0,Yes,Yes,18,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),97.78,1819.72,No
CUST-2230,Female,1,Yes,No,30,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,80.45,2430.89,No
CUST-2231,Male,0,Yes,Yes,59,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.42,1780.12,No
CUST-2232,Male,0,No,Yes,59,Yes,Yes,No,No,No,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,33.79,1990.12,No
CUST-2233,Female,0,No,No,18,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,62.14,1125.63,No
CUST-2234,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,58.09,2870.97,No
CUST-2235,Male,0,No,No,62,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,One year,No,Mailed check,93.1,5813.64,No
CUST-2236,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,76.65,1656.5,No
